10896,-1240,-11648
9704,-2320,-12592
10384,-1888,-12384
12112,-576,-12144
8648,-2528,-15208
9336,-1880,-13776
7408,-3184,-14232
6200,-2712,-14936
6752,-2144,-15848
6256,-1416,-15368
4576,-632,-15296
4088,-2800,-16016
2576,320,-16464
2032,-1656,-16360
792,-712,-16672
-1288,704,-17224
-3112,-1152,-15568
-2944,-1096,-16648
-3728,1248,-16936
-5616,-584,-16328
-6936,-856,-14776
-7976,-232,-14776
-10256,-816,-11688
-9992,-2408,-12744
-12560,-896,-12744
-10472,456,-9288
-13608,-664,-10104
-13024,-3968,-6920
-15832,-736,-6888
-15544,2768,-4184
-17320,-280,-2328
-15160,-608,1240
-16096,-1880,992
-16384,-504,2432
-16968,-3568,4672
-15624,-3968,4952
-14856,-3680,7432
-14576,-2952,7512
-13696,-3536,8960
-12280,-4296,10384
-10552,-3520,11872
-10640,-4472,11632
-9328,-6560,13632
-8776,-3552,13176
-6504,-4008,15352
-4176,-912,16176
-3096,-2944,15232
-808,-976,16160
-3992,-1704,15080
-144,-216,16928
-176,784,16896
-272,160,16232
-1128,584,15696
-776,-192,16544
40,-2008,16320
-608,-2600,16640
128,-2632,15904
1840,-5112,15384
2792,-7224,14968
4992,-8216,13608
4432,-8464,13088
5992,-9616,11832
10216,-3328,10784
7400,-11072,9600
9504,-11960,8568
9704,-12016,6448
10544,-11768,5128
10368,-12384,3216
11904,-12496,824
11752,-12464,-1432
11632,-11584,-2216
12304,-11576,-2976
11424,-10648,-4664
11760,-9960,-6032
11584,-8648,-7728
10544,-8968,-9320
9360,-8224,-11560
9240,-7512,-11256
8320,-6976,-12856
7352,-4616,-13688
6784,-3768,-15096
4600,-584,-15752
4976,-2400,-15016
3952,-4336,-15320
3952,-3312,-15640
992,-2112,-16424
456,-544,-16792
-320,-2672,-14592
-1472,-1232,-18232
-1240,136,-16640
-2040,1296,-16552
-400,2288,-17344
-1992,4856,-14816
360,1736,-16912
-1656,5304,-19664
536,1008,-13928
-3744,4632,-16024
-376,7392,-15296
-2152,2280,-15624
-3792,3240,-16920
-4864,5400,-15584
-5688,5608,-15288
-8704,6984,-13016
-9872,6848,-10552
-11152,6464,-8488
-13488,7184,-6752
-12760,6408,-3552
-16512,6144,-792
-15664,5672,-264
-14480,6552,5136
-13960,6024,7232
-12696,5592,8552
-10568,5256,8224
-6552,9008,12592
-9536,9344,10336
-7080,6440,12008
-7064,9200,12536
-5128,7232,13968
-5560,6272,13352
-9176,4176,16080
-3456,4024,15400
-8160,640,14352
-5280,4216,14320
-5408,-1136,15912
-4192,904,16024
-4912,-576,16144
-5368,-680,15312
-5616,192,15424
-4856,-2840,15912
-5896,-4984,14760
-7664,-5112,14872
-6800,-5136,15400
-10328,-11120,10968
-6552,-9624,12448
-4536,-6968,13488
-8192,-9504,10864
-7896,-10200,11328
-9736,-10104,8568
-9608,-9712,7904
-10664,-10776,7752
-9592,-11816,7744
-10040,-10904,6648
-10936,-13416,3912
-11008,-10512,1824
-12144,-9872,-24
-11768,-14000,728
-15056,-12480,-2056
-8984,-8056,-2096
-12072,-11736,-3656
-11080,-8824,-7584
-9448,-11072,-7920
-8160,-10704,-9552
-7072,-9320,-12256
-2728,-4576,-13152
-4256,-9184,-12904
-712,-7136,-15456
-224,-6704,-16224
2216,-5952,-16496
944,-5440,-15160
712,-6056,-15576
2920,-5080,-14800
1152,-7392,-14592
288,-7800,-15184
4328,-7816,-14208
